zone_id,ts,temperature_c,humidity_pct,solar_irradiance
3,2025-12-17 03:00:00,33.0,50.2,688.0
4,2025-12-17 03:00:00,29.8,56.9,695.8
1,2025-12-17 04:00:00,33.6,34.3,482.0
2,2025-12-17 04:00:00,28.2,75.4,640.0
3,2025-12-17 04:00:00,26.9,58.4,120.5
4,2025-12-17 04:00:00,22.1,50.2,527.7
1,2025-12-17 05:00:00,32.7,35.4,619.9
2,2025-12-17 05:00:00,31.8,57.3,127.8
3,2025-12-17 05:00:00,23.5,52.1,369.8
4,2025-12-17 05:00:00,38.8,36.7,120.0
1,2025-12-17 06:00:00,34.1,39.3,339.5
2,2025-12-17 06:00:00,35.9,69.3,270.1
3,2025-12-17 06:00:00,19.7,44.0,299.2
4,2025-12-17 06:00:00,30.9,42.6,727.0
1,2025-12-17 07:00:00,28.2,61.3,293.7
2,2025-12-17 07:00:00,31.2,56.2,398.5
3,2025-12-17 07:00:00,25.9,35.4,376.2
4,2025-12-17 07:00:00,30.7,71.0,257.2
1,2025-12-17 08:00:00,36.0,77.4,384.8
2,2025-12-17 08:00:00,21.2,58.4,169.2
3,2025-12-17 08:00:00,36.9,55.1,243.6
4,2025-12-17 08:00:00,26.7,44.4,857.0
1,2025-12-17 09:00:00,26.4,31.8,748.4
2,2025-12-17 09:00:00,30.8,73.1,795.8
3,2025-12-17 09:00:00,30.8,78.9,417.6
4,2025-12-17 09:00:00,29.1,70.4,329.9
1,2025-12-17 10:00:00,38.3,31.0,569.6
2,2025-12-17 10:00:00,21.3,36.9,522.6
3,2025-12-17 10:00:00,27.4,43.0,317.6
4,2025-12-17 10:00:00,33.4,35.4,295.4
1,2025-12-17 11:00:00,33.5,37.8,602.9
2,2025-12-17 11:00:00,30.3,34.0,378.8
3,2025-12-17 11:00:00,27.8,44.2,638.2
4,2025-12-17 11:00:00,31.5,45.2,793.8
1,2025-12-17 12:00:00,34.5,78.4,283.5
2,2025-12-17 12:00:00,35.9,68.0,828.6
3,2025-12-17 12:00:00,26.4,57.8,161.4
4,2025-12-17 12:00:00,35.4,34.2,222.2
1,2025-12-17 13:00:00,28.0,40.9,474.3
2,2025-12-17 13:00:00,38.8,64.1,854.6
3,2025-12-17 13:00:00,28.1,32.4,543.0
4,2025-12-17 13:00:00,24.4,48.2,636.7
1,2025-12-17 14:00:00,28.3,72.0,819.8
2,2025-12-17 14:00:00,30.6,70.3,888.1
3,2025-12-17 14:00:00,26.9,48.3,731.6
4,2025-12-17 14:00:00,30.8,41.7,650.2
1,2025-12-17 15:00:00,36.0,77.9,447.2
2,2025-12-17 15:00:00,21.0,69.0,516.5
3,2025-12-17 15:00:00,22.5,69.6,653.4
4,2025-12-17 15:00:00,40.0,37.1,740.0
1,2025-12-17 16:00:00,23.1,51.1,252.5
2,2025-12-17 16:00:00,19.9,67.6,631.6
3,2025-12-17 16:00:00,31.5,40.3,447.4
4,2025-12-17 16:00:00,19.2,68.5,715.9
1,2025-12-17 17:00:00,22.4,49.4,525.4
2,2025-12-17 17:00:00,31.4,58.2,243.8
3,2025-12-17 17:00:00,28.0,30.0,586.7
4,2025-12-17 17:00:00,20.9,38.6,596.1
1,2025-12-17 18:00:00,26.3,77.3,598.9
2,2025-12-17 18:00:00,33.3,55.4,872.7
3,2025-12-17 18:00:00,33.7,31.8,358.9
4,2025-12-17 18:00:00,32.9,66.7,360.9
1,2025-12-17 19:00:00,31.3,63.2,425.9
2,2025-12-17 19:00:00,32.9,64.9,261.6
3,2025-12-17 19:00:00,32.4,35.5,633.3
4,2025-12-17 19:00:00,37.0,44.8,310.2
1,2025-12-17 20:00:00,26.2,54.7,890.0
2,2025-12-17 20:00:00,24.0,42.5,712.4
3,2025-12-17 20:00:00,36.4,48.5,517.8
4,2025-12-17 20:00:00,39.5,35.6,802.0
1,2025-12-17 21:00:00,37.0,43.0,548.3
2,2025-12-17 21:00:00,32.7,57.0,126.8
3,2025-12-17 21:00:00,24.1,46.3,212.5
4,2025-12-17 21:00:00,34.0,42.5,122.4
1,2025-12-17 22:00:00,21.0,64.8,571.1
2,2025-12-17 22:00:00,39.6,38.7,894.6
3,2025-12-17 22:00:00,34.2,50.4,197.2
4,2025-12-17 22:00:00,39.6,52.4,778.0
1,2025-12-17 23:00:00,27.5,41.5,476.2
2,2025-12-17 23:00:00,29.7,74.5,752.8
3,2025-12-17 23:00:00,20.5,44.4,362.1
4,2025-12-17 23:00:00,26.2,60.9,853.8
1,2025-12-18 00:00:00,31.6,78.7,531.4
2,2025-12-18 00:00:00,37.7,55.5,495.2
3,2025-12-18 00:00:00,27.5,73.8,899.8
4,2025-12-18 00:00:00,39.9,40.4,711.2
1,2025-12-18 01:00:00,32.9,59.0,472.1
2,2025-12-18 01:00:00,35.6,76.2,212.4
3,2025-12-18 01:00:00,20.5,74.6,322.0
4,2025-12-18 01:00:00,37.9,47.3,198.7
1,2025-12-18 02:00:00,27.4,59.9,752.9
2,2025-12-18 02:00:00,18.4,73.0,354.2
3,2025-12-18 02:00:00,20.1,59.5,337.5
4,2025-12-18 02:00:00,24.0,40.2,665.0
1,2025-12-18 03:00:00,24.0,46.6,864.7
2,2025-12-18 03:00:00,32.3,69.3,221.3
3,2025-12-18 03:00:00,27.8,58.5,784.3
4,2025-12-18 03:00:00,28.6,71.4,608.0
1,2025-12-18 04:00:00,39.5,43.4,101.7
2,2025-12-18 04:00:00,21.0,59.9,873.6
3,2025-12-18 04:00:00,39.2,77.1,608.4
4,2025-12-18 04:00:00,35.1,68.9,208.8
1,2025-12-18 05:00:00,24.4,59.8,705.7
2,2025-12-18 05:00:00,36.1,76.9,845.7
3,2025-12-18 05:00:00,30.9,56.4,311.9
4,2025-12-18 05:00:00,22.1,40.0,115.0
1,2025-12-18 06:00:00,33.3,60.4,132.7
2,2025-12-18 06:00:00,27.1,46.7,489.8
3,2025-12-18 06:00:00,21.1,31.2,790.1
4,2025-12-18 06:00:00,20.6,33.8,519.3
1,2025-12-18 07:00:00,21.8,65.4,132.8
2,2025-12-18 07:00:00,20.1,50.9,589.4
3,2025-12-18 07:00:00,34.6,52.0,820.5
4,2025-12-18 07:00:00,36.1,31.0,706.0
1,2025-12-18 08:00:00,32.9,51.7,361.3
2,2025-12-18 08:00:00,30.3,67.8,341.3
3,2025-12-18 08:00:00,29.4,40.3,460.9
4,2025-12-18 08:00:00,19.4,32.3,541.6
1,2025-12-18 09:00:00,27.2,77.7,122.3
2,2025-12-18 09:00:00,31.0,39.0,544.4
3,2025-12-18 09:00:00,30.5,34.1,213.5
4,2025-12-18 09:00:00,25.3,71.2,671.1
1,2025-12-18 10:00:00,30.9,78.6,652.2
2,2025-12-18 10:00:00,25.2,37.2,717.4
3,2025-12-18 10:00:00,38.1,60.0,803.0
4,2025-12-18 10:00:00,37.6,57.3,331.3
1,2025-12-18 11:00:00,36.5,58.7,717.6
2,2025-12-18 11:00:00,31.3,66.4,527.9
3,2025-12-18 11:00:00,34.9,60.0,291.6
4,2025-12-18 11:00:00,36.2,39.7,181.1
1,2025-12-18 12:00:00,39.8,42.1,538.9
2,2025-12-18 12:00:00,22.8,32.1,503.2
3,2025-12-18 12:00:00,22.7,79.0,196.0
4,2025-12-18 12:00:00,38.0,45.2,793.8
1,2025-12-18 13:00:00,35.5,68.3,892.9
2,2025-12-18 13:00:00,18.3,35.4,711.9
3,2025-12-18 13:00:00,37.6,60.9,465.2
4,2025-12-18 13:00:00,35.0,47.6,240.8
1,2025-12-18 14:00:00,21.8,74.6,797.2
2,2025-12-18 14:00:00,19.3,67.5,400.3
3,2025-12-18 14:00:00,18.9,35.8,782.2
4,2025-12-18 14:00:00,39.1,74.6,780.8
1,2025-12-18 15:00:00,24.2,71.1,137.8
2,2025-12-18 15:00:00,19.8,32.5,582.6
3,2025-12-18 15:00:00,31.2,53.6,577.5
4,2025-12-18 15:00:00,35.1,78.4,141.0
1,2025-12-18 16:00:00,32.1,52.4,637.6
2,2025-12-18 16:00:00,21.2,59.6,334.9
3,2025-12-18 16:00:00,21.8,57.9,103.4
4,2025-12-18 16:00:00,24.4,51.3,450.0
1,2025-12-18 17:00:00,32.7,65.7,638.1
2,2025-12-18 17:00:00,26.6,36.9,526.8
3,2025-12-18 17:00:00,34.1,72.7,130.8
4,2025-12-18 17:00:00,36.0,63.8,242.2
1,2025-12-18 18:00:00,19.7,61.6,398.9
2,2025-12-18 18:00:00,20.5,76.6,488.0
3,2025-12-18 18:00:00,38.1,66.2,327.4
4,2025-12-18 18:00:00,39.2,74.0,705.9
1,2025-12-18 19:00:00,20.1,31.0,582.8
2,2025-12-18 19:00:00,20.6,47.8,246.6
3,2025-12-18 19:00:00,28.3,57.3,380.5
4,2025-12-18 19:00:00,32.2,79.8,438.2
1,2025-12-18 20:00:00,25.8,62.9,595.3
2,2025-12-18 20:00:00,36.7,65.0,485.0
3,2025-12-18 20:00:00,32.7,43.0,148.3
4,2025-12-18 20:00:00,20.1,73.6,216.2
1,2025-12-18 21:00:00,24.6,76.1,266.4
2,2025-12-18 21:00:00,18.3,32.0,561.9
3,2025-12-18 21:00:00,36.3,60.6,125.5
4,2025-12-18 21:00:00,32.9,32.5,374.5
1,2025-12-18 22:00:00,19.3,35.1,552.3
2,2025-12-18 22:00:00,34.6,73.7,732.6
3,2025-12-18 22:00:00,22.9,72.9,873.0
4,2025-12-18 22:00:00,19.0,34.4,317.5
1,2025-12-18 23:00:00,36.4,48.1,121.6
2,2025-12-18 23:00:00,18.4,62.6,327.4
3,2025-12-18 23:00:00,20.6,48.0,706.6
4,2025-12-18 23:00:00,28.8,45.8,709.0
1,2025-12-19 00:00:00,27.2,79.2,397.6
2,2025-12-19 00:00:00,32.3,47.0,327.7
3,2025-12-19 00:00:00,18.8,75.6,611.0
4,2025-12-19 00:00:00,38.6,55.7,460.6
1,2025-12-19 01:00:00,28.1,33.9,277.0
2,2025-12-19 01:00:00,18.5,34.6,305.7
3,2025-12-19 01:00:00,23.2,64.4,410.7
4,2025-12-19 01:00:00,39.4,39.1,262.9
1,2025-12-19 02:00:00,29.6,30.8,258.1
2,2025-12-19 02:00:00,36.2,40.8,105.5
3,2025-12-19 02:00:00,18.7,43.9,185.8
4,2025-12-19 02:00:00,27.1,77.8,578.9
1,2025-12-19 03:00:00,35.1,72.8,796.1
2,2025-12-19 03:00:00,18.3,60.1,550.9
3,2025-12-19 03:00:00,28.4,73.6,739.9
4,2025-12-19 03:00:00,34.3,44.4,749.9
1,2025-12-19 04:00:00,18.5,69.6,430.3
2,2025-12-19 04:00:00,27.8,57.3,131.0
3,2025-12-19 04:00:00,37.5,31.7,174.6
4,2025-12-19 04:00:00,39.8,61.6,310.2
1,2025-12-19 05:00:00,20.0,68.2,517.0
2,2025-12-19 05:00:00,27.5,33.8,306.2
3,2025-12-19 05:00:00,28.6,70.5,769.1
4,2025-12-19 05:00:00,25.8,52.4,299.8
1,2025-12-19 06:00:00,32.5,38.5,124.0
2,2025-12-19 06:00:00,30.4,58.1,787.8
3,2025-12-19 06:00:00,39.0,63.5,663.6
4,2025-12-19 06:00:00,23.7,63.2,661.4
1,2025-12-19 07:00:00,36.6,73.4,832.5
2,2025-12-19 07:00:00,28.0,60.0,840.8
3,2025-12-19 07:00:00,36.1,65.0,450.1
4,2025-12-19 07:00:00,24.4,65.8,741.8
1,2025-12-19 08:00:00,23.6,63.5,366.0
2,2025-12-19 08:00:00,20.7,51.1,659.2
3,2025-12-19 08:00:00,33.5,38.9,354.4
4,2025-12-19 08:00:00,34.8,33.2,495.3
1,2025-12-19 09:00:00,33.4,67.5,793.8
2,2025-12-19 09:00:00,19.5,61.5,608.0
3,2025-12-19 09:00:00,22.2,35.0,451.8
4,2025-12-19 09:00:00,38.2,43.9,637.3
1,2025-12-19 10:00:00,36.2,41.0,645.4
2,2025-12-19 10:00:00,19.7,46.0,440.1
3,2025-12-19 10:00:00,25.8,60.9,610.0
4,2025-12-19 10:00:00,25.6,43.9,269.2
1,2025-12-19 11:00:00,34.5,33.8,265.0
2,2025-12-19 11:00:00,34.5,69.1,706.0
3,2025-12-19 11:00:00,35.1,31.2,600.4
4,2025-12-19 11:00:00,33.4,36.9,867.8
1,2025-12-19 12:00:00,33.1,36.5,442.9
2,2025-12-19 12:00:00,35.6,42.5,519.3
3,2025-12-19 12:00:00,32.8,57.3,361.9
4,2025-12-19 12:00:00,26.3,53.6,393.3
1,2025-12-19 13:00:00,21.6,62.2,535.5
2,2025-12-19 13:00:00,28.8,31.3,284.9
3,2025-12-19 13:00:00,33.1,48.8,645.4
4,2025-12-19 13:00:00,34.8,70.7,551.8
1,2025-12-19 14:00:00,36.9,74.6,281.0
2,2025-12-19 14:00:00,36.6,75.3,810.6
3,2025-12-19 14:00:00,31.9,77.4,631.0
4,2025-12-19 14:00:00,34.6,44.8,797.2
1,2025-12-19 15:00:00,32.5,36.0,765.2
2,2025-12-19 15:00:00,31.5,76.8,278.4
3,2025-12-19 15:00:00,20.0,51.7,437.4
4,2025-12-19 15:00:00,25.0,54.2,743.5
1,2025-12-19 16:00:00,32.2,67.4,636.7
2,2025-12-19 16:00:00,30.8,74.3,162.7
3,2025-12-19 16:00:00,35.0,41.1,692.6
4,2025-12-19 16:00:00,37.3,33.3,367.5
1,2025-12-19 17:00:00,30.2,58.1,235.3
2,2025-12-19 17:00:00,18.3,44.7,393.5
3,2025-12-19 17:00:00,26.0,56.5,280.0
4,2025-12-19 17:00:00,20.9,72.8,710.6
1,2025-12-19 18:00:00,27.3,46.4,893.3
2,2025-12-19 18:00:00,35.0,30.9,241.2
3,2025-12-19 18:00:00,21.1,76.5,776.2
4,2025-12-19 18:00:00,27.1,48.8,353.7
1,2025-12-19 19:00:00,22.8,63.5,117.2
2,2025-12-19 19:00:00,23.5,78.7,593.3
3,2025-12-19 19:00:00,26.4,74.7,321.0
4,2025-12-19 19:00:00,26.2,31.7,688.4
1,2025-12-19 20:00:00,33.9,35.6,450.9
2,2025-12-19 20:00:00,32.3,66.8,443.6
3,2025-12-19 20:00:00,30.9,64.9,497.1
4,2025-12-19 20:00:00,38.1,55.4,181.6
1,2025-12-19 21:00:00,26.0,51.7,349.7
2,2025-12-19 21:00:00,39.8,73.7,258.9
3,2025-12-19 21:00:00,31.2,68.6,652.0
4,2025-12-19 21:00:00,29.9,36.3,723.3
1,2025-12-19 22:00:00,35.0,66.8,624.0
2,2025-12-19 22:00:00,36.4,67.6,214.4
3,2025-12-19 22:00:00,26.7,49.3,215.9
4,2025-12-19 22:00:00,31.0,57.0,290.6
1,2025-12-19 23:00:00,21.7,56.3,732.2
2,2025-12-19 23:00:00,18.2,61.8,614.2
3,2025-12-19 23:00:00,37.7,65.7,139.8
4,2025-12-19 23:00:00,36.3,58.6,390.5
1,2025-12-20 00:00:00,23.9,53.9,563.4
2,2025-12-20 00:00:00,31.7,33.5,839.4
3,2025-12-20 00:00:00,34.2,72.2,759.7
4,2025-12-20 00:00:00,28.5,52.3,676.6
1,2025-12-20 01:00:00,38.7,70.5,495.9
2,2025-12-20 01:00:00,36.3,54.0,278.1
3,2025-12-20 01:00:00,39.5,57.6,777.9
4,2025-12-20 01:00:00,19.3,46.6,894.8
1,2025-12-20 02:00:00,21.1,69.0,762.6
2,2025-12-20 02:00:00,23.9,53.3,601.5
3,2025-12-20 02:00:00,36.4,30.9,705.2
4,2025-12-20 02:00:00,21.4,41.1,226.0
1,2025-12-20 03:00:00,34.3,45.3,355.6
2,2025-12-20 03:00:00,29.1,33.6,696.8
3,2025-12-20 03:00:00,33.6,77.0,118.0
4,2025-12-20 03:00:00,35.0,38.7,758.6
1,2025-12-20 04:00:00,20.6,77.8,792.0
2,2025-12-20 04:00:00,28.1,71.8,867.3
3,2025-12-20 04:00:00,28.8,35.8,593.8
4,2025-12-20 04:00:00,23.7,30.8,242.4
1,2025-12-20 05:00:00,19.6,51.3,751.2
2,2025-12-20 05:00:00,23.4,61.5,373.9
3,2025-12-20 05:00:00,31.1,46.5,109.9
4,2025-12-20 05:00:00,38.6,59.3,455.5
1,2025-12-20 06:00:00,30.2,46.7,698.7
2,2025-12-20 06:00:00,30.8,59.0,346.7
3,2025-12-20 06:00:00,23.8,54.0,828.8
4,2025-12-20 06:00:00,27.0,71.8,172.6
1,2025-12-20 07:00:00,30.7,61.2,396.7
2,2025-12-20 07:00:00,28.4,40.0,332.8
3,2025-12-20 07:00:00,29.5,64.9,766.8
4,2025-12-20 07:00:00,21.7,36.2,844.1
1,2025-12-20 08:00:00,35.9,36.1,831.5
2,2025-12-20 08:00:00,26.0,66.9,563.7
3,2025-12-20 08:00:00,21.5,74.4,125.8
4,2025-12-20 08:00:00,39.9,38.1,830.5
1,2025-12-20 09:00:00,21.7,59.9,492.1
2,2025-12-20 09:00:00,31.6,76.2,739.7
3,2025-12-20 09:00:00,28.1,31.2,635.1
4,2025-12-20 09:00:00,25.4,74.4,552.5
1,2025-12-20 10:00:00,20.4,51.5,615.9
2,2025-12-20 10:00:00,38.6,50.7,622.6
3,2025-12-20 10:00:00,24.6,49.8,463.4
4,2025-12-20 10:00:00,25.6,65.0,880.7
1,2025-12-20 11:00:00,36.8,58.5,705.6
2,2025-12-20 11:00:00,25.9,40.6,190.9
3,2025-12-20 11:00:00,24.9,70.1,825.8
4,2025-12-20 11:00:00,32.1,40.7,331.9
1,2025-12-20 12:00:00,26.3,69.4,786.2
2,2025-12-20 12:00:00,36.2,60.4,240.0
3,2025-12-20 12:00:00,36.3,48.6,124.0
4,2025-12-20 12:00:00,25.1,68.9,863.5
1,2025-12-20 13:00:00,23.1,35.3,882.3
2,2025-12-20 13:00:00,30.8,75.6,641.6
3,2025-12-20 13:00:00,25.7,72.4,293.0
4,2025-12-20 13:00:00,38.8,44.8,178.6
1,2025-12-20 14:00:00,33.1,55.1,897.3
2,2025-12-20 14:00:00,26.9,36.2,419.2
3,2025-12-20 14:00:00,18.2,61.0,888.2
4,2025-12-20 14:00:00,36.5,47.0,307.1
1,2025-12-20 15:00:00,23.6,45.8,515.6
2,2025-12-20 15:00:00,26.0,33.1,268.0
3,2025-12-20 15:00:00,32.6,77.2,872.9
4,2025-12-20 15:00:00,34.4,58.7,382.6
1,2025-12-20 16:00:00,31.4,75.9,869.1
2,2025-12-20 16:00:00,21.5,46.7,411.7
3,2025-12-20 16:00:00,36.9,62.2,409.7
4,2025-12-20 16:00:00,24.7,55.7,289.6
1,2025-12-20 17:00:00,29.5,49.5,518.0
2,2025-12-20 17:00:00,27.6,54.9,666.8
3,2025-12-20 17:00:00,32.4,32.7,491.3
4,2025-12-20 17:00:00,21.3,50.7,705.1
1,2025-12-20 18:00:00,36.6,74.5,361.3
2,2025-12-20 18:00:00,34.5,55.7,886.1
3,2025-12-20 18:00:00,37.3,58.0,472.6
4,2025-12-20 18:00:00,31.8,77.5,466.5
1,2025-12-20 19:00:00,22.3,31.5,109.1
2,2025-12-20 19:00:00,22.6,39.2,733.8
3,2025-12-20 19:00:00,25.7,58.6,172.7
4,2025-12-20 19:00:00,27.9,75.5,605.9
1,2025-12-20 20:00:00,33.3,67.3,846.3
2,2025-12-20 20:00:00,24.2,51.0,479.2
3,2025-12-20 20:00:00,35.2,79.1,360.7
4,2025-12-20 20:00:00,32.3,50.8,166.7
1,2025-12-20 21:00:00,23.4,52.6,688.8
2,2025-12-20 21:00:00,21.3,71.8,467.4
3,2025-12-20 21:00:00,33.3,60.7,682.5
4,2025-12-20 21:00:00,31.4,57.3,339.4
1,2025-12-20 22:00:00,25.5,39.6,733.5
2,2025-12-20 22:00:00,26.4,77.0,728.4
3,2025-12-20 22:00:00,24.1,78.4,292.8
4,2025-12-20 22:00:00,38.0,75.1,645.1
1,2025-12-20 23:00:00,39.3,43.6,397.3
2,2025-12-20 23:00:00,35.4,47.6,592.2
3,2025-12-20 23:00:00,21.7,60.5,203.6
4,2025-12-20 23:00:00,30.0,60.0,462.9
1,2025-12-21 00:00:00,33.3,49.4,858.9
2,2025-12-21 00:00:00,39.4,45.7,298.3
3,2025-12-21 00:00:00,20.9,36.9,740.2
4,2025-12-21 00:00:00,31.5,42.4,820.9
1,2025-12-21 01:00:00,36.0,74.1,815.1
2,2025-12-21 01:00:00,30.2,55.4,184.9
3,2025-12-21 01:00:00,35.0,33.4,566.7
4,2025-12-21 01:00:00,19.2,43.4,688.8
1,2025-12-21 02:00:00,30.9,33.3,181.1
2,2025-12-21 02:00:00,38.6,72.4,827.6
3,2025-12-21 02:00:00,24.0,74.9,889.9
4,2025-12-21 02:00:00,22.7,73.5,493.8
1,2025-12-21 03:00:00,39.1,47.2,214.0
2,2025-12-21 03:00:00,24.7,76.2,487.2
3,2025-12-21 03:00:00,39.1,66.6,766.3
4,2025-12-21 03:00:00,18.8,46.2,415.2
1,2025-12-21 04:00:00,23.3,54.9,875.9
2,2025-12-21 04:00:00,25.2,77.5,291.5
3,2025-12-21 04:00:00,34.9,56.6,890.3
4,2025-12-21 04:00:00,22.8,40.4,727.0
1,2025-12-21 05:00:00,39.8,61.6,181.9
2,2025-12-21 05:00:00,26.8,63.5,566.5
3,2025-12-21 05:00:00,27.7,64.0,374.4
4,2025-12-21 05:00:00,20.1,58.5,597.9
1,2025-12-21 06:00:00,25.2,69.9,250.0
2,2025-12-21 06:00:00,31.1,79.0,427.3
3,2025-12-21 06:00:00,37.5,72.8,383.2
4,2025-12-21 06:00:00,32.6,76.8,513.9
1,2025-12-21 07:00:00,21.3,74.9,477.7
2,2025-12-21 07:00:00,35.8,75.2,521.8
3,2025-12-21 07:00:00,29.3,35.3,490.0
4,2025-12-21 07:00:00,28.1,46.5,350.6
1,2025-12-21 08:00:00,21.4,78.9,405.5
2,2025-12-21 08:00:00,28.6,31.5,615.3
3,2025-12-21 08:00:00,25.4,56.5,545.8
4,2025-12-21 08:00:00,35.5,36.2,199.8
1,2025-12-21 09:00:00,20.9,43.1,604.3
2,2025-12-21 09:00:00,35.0,37.5,364.2
3,2025-12-21 09:00:00,39.3,56.0,694.0
4,2025-12-21 09:00:00,30.0,45.5,760.5
1,2025-12-21 10:00:00,37.4,71.2,870.9
2,2025-12-21 10:00:00,30.8,44.3,526.8
3,2025-12-21 10:00:00,39.1,74.8,326.5
4,2025-12-21 10:00:00,34.3,44.0,493.7
1,2025-12-21 11:00:00,28.3,56.0,577.4
2,2025-12-21 11:00:00,30.1,37.2,277.4
3,2025-12-21 11:00:00,18.4,66.7,879.8
4,2025-12-21 11:00:00,23.6,74.0,647.2
1,2025-12-21 12:00:00,27.9,69.3,590.7
2,2025-12-21 12:00:00,34.9,48.3,365.8
3,2025-12-21 12:00:00,33.6,38.5,268.0
4,2025-12-21 12:00:00,30.4,37.0,588.9
1,2025-12-21 13:00:00,31.8,70.3,437.2
2,2025-12-21 13:00:00,26.9,38.1,136.1
3,2025-12-21 13:00:00,35.5,48.5,792.4
4,2025-12-21 13:00:00,19.3,46.0,203.1
1,2025-12-21 14:00:00,36.7,48.4,674.2
2,2025-12-21 14:00:00,36.9,69.1,217.3
3,2025-12-21 14:00:00,20.0,78.0,105.4
4,2025-12-21 14:00:00,39.4,50.2,347.9
1,2025-12-21 15:00:00,27.7,62.9,448.0
2,2025-12-21 15:00:00,26.7,78.5,863.8
3,2025-12-21 15:00:00,38.5,52.6,849.5
4,2025-12-21 15:00:00,38.5,55.2,266.2
1,2025-12-21 16:00:00,35.8,73.1,665.0
2,2025-12-21 16:00:00,31.6,56.5,556.1
3,2025-12-21 16:00:00,27.1,36.0,352.8
4,2025-12-21 16:00:00,29.0,32.0,498.3
1,2025-12-21 17:00:00,36.3,45.9,135.7
2,2025-12-21 17:00:00,20.7,51.6,454.3
3,2025-12-21 17:00:00,34.2,49.6,187.4
4,2025-12-21 17:00:00,38.2,64.1,826.6
1,2025-12-21 18:00:00,33.8,31.1,537.7
2,2025-12-21 18:00:00,39.3,67.3,786.1
3,2025-12-21 18:00:00,20.7,69.3,251.1
4,2025-12-21 18:00:00,18.1,72.5,718.4
1,2025-12-21 19:00:00,29.0,74.7,377.6
2,2025-12-21 19:00:00,39.7,74.1,229.8
3,2025-12-21 19:00:00,29.8,73.7,836.6
4,2025-12-21 19:00:00,35.3,33.6,426.8
1,2025-12-21 20:00:00,27.3,76.6,113.3
2,2025-12-21 20:00:00,29.5,36.9,695.0
3,2025-12-21 20:00:00,27.8,45.9,788.8
4,2025-12-21 20:00:00,37.3,52.8,126.2
1,2025-12-21 21:00:00,20.8,38.4,223.7
2,2025-12-21 21:00:00,30.4,38.6,637.8
3,2025-12-21 21:00:00,37.4,53.0,524.4
4,2025-12-21 21:00:00,36.6,58.0,185.2
1,2025-12-21 22:00:00,39.7,51.9,491.8
2,2025-12-21 22:00:00,24.0,63.0,619.8
3,2025-12-21 22:00:00,29.0,33.0,226.5
4,2025-12-21 22:00:00,23.2,43.1,297.0
1,2025-12-21 23:00:00,31.7,53.1,479.9
2,2025-12-21 23:00:00,20.8,46.6,713.3
3,2025-12-21 23:00:00,39.1,45.9,333.9
4,2025-12-21 23:00:00,19.7,58.1,543.7
1,2025-12-22 00:00:00,22.4,53.4,898.7
2,2025-12-22 00:00:00,32.7,32.4,638.0
3,2025-12-22 00:00:00,34.3,39.5,371.0
4,2025-12-22 00:00:00,38.5,37.4,304.0
1,2025-12-22 01:00:00,24.4,54.8,802.3
2,2025-12-22 01:00:00,27.0,38.9,214.2
3,2025-12-22 01:00:00,27.2,72.5,595.2
4,2025-12-22 01:00:00,24.9,65.1,100.4
1,2025-12-22 02:00:00,19.2,39.5,129.0
2,2025-12-22 02:00:00,36.8,45.6,446.9
3,2025-12-22 02:00:00,18.6,66.8,388.5
4,2025-12-22 02:00:00,31.3,73.2,861.2
1,2025-12-22 03:00:00,23.7,78.2,422.9
2,2025-12-22 03:00:00,33.5,70.5,648.2
3,2025-12-22 03:00:00,21.9,45.7,214.1
4,2025-12-22 03:00:00,21.0,51.5,511.7
1,2025-12-22 04:00:00,36.3,43.7,887.0
2,2025-12-22 04:00:00,19.2,52.0,463.5
3,2025-12-22 04:00:00,18.0,51.5,572.9
4,2025-12-22 04:00:00,38.5,63.4,170.3
1,2025-12-22 05:00:00,28.7,78.9,535.8
2,2025-12-22 05:00:00,27.4,71.0,276.2
3,2025-12-22 05:00:00,33.9,75.6,837.2
4,2025-12-22 05:00:00,25.4,32.0,865.8
1,2025-12-22 06:00:00,39.4,45.0,356.2
2,2025-12-22 06:00:00,23.0,54.6,581.7
3,2025-12-22 06:00:00,39.5,41.4,212.9
4,2025-12-22 06:00:00,34.8,36.2,514.0
1,2025-12-22 07:00:00,24.5,72.4,418.8
2,2025-12-22 07:00:00,22.4,54.8,720.8
3,2025-12-22 07:00:00,23.7,35.6,757.2
4,2025-12-22 07:00:00,21.0,47.9,819.6
1,2025-12-22 08:00:00,30.7,55.5,557.7
2,2025-12-22 08:00:00,29.1,52.2,654.6
3,2025-12-22 08:00:00,27.9,70.4,214.1
4,2025-12-22 08:00:00,27.4,61.6,446.6
1,2025-12-22 09:00:00,38.1,65.2,439.5
2,2025-12-22 09:00:00,20.1,54.9,271.4
3,2025-12-22 09:00:00,39.6,44.7,439.2
4,2025-12-22 09:00:00,33.4,79.7,697.5
1,2025-12-22 10:00:00,24.7,73.9,270.4
2,2025-12-22 10:00:00,25.8,62.3,622.5
3,2025-12-22 10:00:00,35.4,73.2,581.4
4,2025-12-22 10:00:00,35.6,71.7,892.8
1,2025-12-22 11:00:00,38.4,31.9,314.0
2,2025-12-22 11:00:00,34.5,43.7,787.3
3,2025-12-22 11:00:00,33.0,47.4,328.2
4,2025-12-22 11:00:00,31.7,59.1,775.9
1,2025-12-22 12:00:00,24.9,56.9,251.4
2,2025-12-22 12:00:00,20.4,54.7,623.4
3,2025-12-22 12:00:00,35.6,55.2,124.7
